smiles,score
CNC(=O)[C@@H](Cc1ccccc1)N(Cc2cccc(c2)Cl)C(=O)COc3ccccc3OC,8.408103942871094
Cc1c(c(n2c(n1)nc(n2)N)C)CC(=O)N[C@@H](Cc3ccccc3)C(=O)N,8.408103942871094
c1ccc(c(c1)C(=O)N2CCc3c(c4cc(ccc4[nH]3)Cl)C2)F,8.408103942871094
COc1cc(cc(c1)OC)CN(CCc2ccccc2)C(=O)c3cc(n[nH]3)N,8.408103942871094
CC(=O)Nc1c(c(cs1)c2cccs2)C(=O)OCC(=O)N(C)Cc3cccc(c3)F,8.408103942871094
CCn1cc(c2c1cncc2)[C@@H](c3ccc(cc3)F)NC(=O)CNC(=O)C,8.408103942871094
Cc1cc(=O)[nH]c(n1)CCNC(=O)[C@H]2Cc3cccc(c3OC2)OC,8.408103942871094
CCOC(=O)c1csc(n1)NC(=O)c2c(nc(s2)n3cccc3)c4ccccc4,8.408103942871094
c1ccc(cc1)COc2ccc(cc2)/C=C/C[NH3+],8.399435997009277
Cc1c[nH]c([nH+]1)C(=O)N2C[C@H]3[C@@H](C2)OC(=O)N3CCc4cccc(c4)Cl,8.390684127807617
Cc1ccc(s1)c2cc3c(c(c2)OC[C@H]4CCC[N@@H+](C4)C)OCC[N@@H+](C3)Cc5cn(nc5C)C,8.388375282287598
C[N@@H+]1CC[C@@H]([C@H](C1)COc2ccc(cc2)OC)c3ccccc3,8.360654830932617
C[N@H+]1CCCNC(=O)C12CCN(CC2)C(=O)NCCc3ccncc3,8.360654830932617
C[N@H+](C/C=C/c1ccccc1)Cc2nc(no2)c3ccncc3,8.360654830932617
CC(C)[N@H+]1CCN(C[C@H]1C(=O)NC)C(=O)CCc2[nH]c3ccccc3n2,8.360654830932617
CCOCC[N@@H+]1CCc2c(c(no2)c3cccc4c3cccc4)C1,8.360654830932617
CCc1c2cc(ccc2[nH]c1C(=O)NC[C@H](C)n3c(nc(n3)C)C)F,8.354390144348145
CCN(Cc1ccccc1)C(=O)Cn2c3c(cccn3)nc2SCc4cccc(c4)F,8.354390144348145
Cc1cc(c([nH]1)C)C(=O)CN2C(=O)[C@@H](N(C2=O)c3ccc(cc3)F)C,8.354390144348145
c1ccc2c(c1)[C@@H](CCO2)NC(=O)CSc3[nH]nc(n3)COc4ccc(cc4)Cl,8.354390144348145
c1ccc(cc1)N2C[C@@H](CC2=O)Cc3ncc(c(n3)N4CCCC4)F,8.354390144348145
Cc1ccc(cc1)NC(=O)C2=C(NC(=S)N[C@@H]2c3ccc(c(c3)OC)C)c4ccccc4,8.354390144348145
CC(C)[C@@H](c1[nH]c2ccccc2n1)NC(=O)CCCN3C(=O)c4c(nccn4)C3=O,8.354390144348145
COC(=O)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H]3Cc4cc(ccc4O3)Cl,8.354390144348145
C=CCN1CC[C@]2(C1=O)CN(C[C@@H]2c3ccccc3)C(=O)[C@H]4CCCO4,8.354390144348145
c1ccc(cc1)C(=O)N2CCN(C[C@@H]2C(=O)N[C@H]3CCCNC3=O)C(=O)C4CCCCC4,8.354390144348145
Cc1nc([nH]n1)[C@H]2CN(CCO2)C(=O)C[C@H]3c4ccccc4CCO3,8.354390144348145
C=CCn1c(nnc1SCC(=O)Nc2cccc(c2)F)Cc3cccs3,8.354390144348145
COc1cc2c(cc1OC)[C@H]([NH2+][C@H](C2)c3cccnc3OC)c4ccc(c(c4)F)F,8.354390144348145
C[C@H](CCn1cccn1)NC(=O)c2csc3n2cc([nH+]3)c4ccccc4F,8.354390144348145
Cc1ccccc1CCc2cc([nH]n2)NC(=O)[C@H]3CCc4c(cn[nH]4)C3,8.354390144348145
c1ccc(cc1)[C@@H](Cn2cccn2)NC(=O)Cn3cc(cc(c3=O)Cl)C(F)(F)F,8.354390144348145
c1cc2c(cc1Cl)c3c([nH]2)[C@@H](CCC3)NC(=O)c4c5c([nH]n4)CCC5,8.354390144348145
CCc1ccc(cc1)n2c(=O)c3c4c(sc3n(c2=O)Cc5ccc(cc5C)C)CCC4,8.354390144348145
Cc1ccc2c(c1)nc([nH]2)[C@H]3CCCCN3C(=O)c4ccc(cc4)n5cnnn5,8.354390144348145
Cc1c[nH+]ccc1N2CCCN(CC2)C(=O)c3cc(c(=O)[nH]c3)Cl,8.354390144348145
CCCCn1cc[nH+]c1[C@H]2CCCN(C2)C(=O)c3c[nH]c(cc3=O)C,8.354390144348145
c1cc(cc(c1)Cl)C(=O)Oc2ccc(cc2)/C=N\NC(=[NH2+])N,8.346161842346191
CCOCCOc1cccc(c1)NC(=O)NC[C@H]2CCCCC[NH2+]2,8.327347755432129
c1ccnc(c1)n2cc(cn2)S(=O)(=O)Nc3ccc4c(c3)OCO4,8.311705589294434
CC1(c2ccccc2N(C1=O)CC(=O)NCc3ccncc3)C,8.311705589294434
COC[C@@H]1CCCN1C(=O)CCc2c3c([nH]n2)CCCC3,8.311705589294434
CCn1cc(ccc1=O)NC(=O)C(=O)NCc2c(cc(cc2C)C)C,8.311705589294434
Cc1nccn1CCCCNC(=O)Nc2ccn(n2)c3ccccc3,8.311705589294434
Cc1nccn1Cc2ccccc2NC(=O)c3cccc(c3)S(=O)(=O)C,8.311705589294434
Cc1cccc(c1)Cc2cccc(n2)[C@H]3CCCN(C3)C(=O)C,8.311705589294434
Cn1cccc(c1=O)NC(=O)CCc2c[nH]c3c2cccc3,8.311705589294434
Cc1cccc(c1C)OCc2[nH]nc(n2)c3ccccc3[N+](=O)[O-],8.311705589294434
Cc1cccc2c1[nH]c(n2)CN(C)C(=O)C[C@H]3CCCOC3,8.311705589294434
c1cc(ccc1C2CCCCC2)NC(=O)CSc3[nH]c(=O)cc(n3)N,8.311705589294434
CCO[C@@H]1CN(C[C@@H]1O)C(=O)CCc2ccccc2OC,8.311705589294434
COCCCNC(=O)c1c(=O)n2c(nn1)N(CC2)c3ccccc3,8.311705589294434
Cc1ccc(c(c1)C)NC(=O)COc2ccc(cc2C)Br,8.311705589294434
CC(C)OCCCNC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3,8.311705589294434
C[C@H]1CCCN(C1)C(=O)CSc2nc3ccccc3n2CC(=O)NC(C)(C)C,8.311705589294434
CC[C@@H](C)c1ccc(cc1)OCC[C@@H]2CCC[NH2+]C2,8.311705589294434
CC[C@H](C)NC(=O)c1ccccc1NS(=O)(=O)c2cc(c(cc2C)OC)C(C)C,8.311705589294434
c1ccc2c(c1)c(c[nH]2)NC(=O)NCc3ccccn3,8.311705589294434
c1ccc(cc1)C[NH2+][C@@H]2CC(=O)N(C2=O)Cc3ccccc3,8.311705589294434
c1ccc(c(c1)OCC(=O)Nc2ccc(cc2)N)Cl,8.311705589294434
c1ccc(cc1)CCNC(=O)CSc2nc3ccccc3c(=O)n2NC(=O)Cc4ccccc4,8.311705589294434
CC(C)[C@@H](C(=O)NCc1cccnc1)NC(=O)N2CCN(CC2)c3ccccc3,8.311705589294434
CCCCCCNC(=O)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)OCC,8.311705589294434
c1ccc(cc1)/C=C\COC(=O)c2c3ccccc3c(=O)[nH]n2,8.311705589294434
Cc1cccc(c1)C(=O)NCCN2C(=O)[C@H](NC2=S)C,8.311705589294434
Cc1cccc(c1)CSCC(=O)NCCCN2CCCc3c2cccc3,8.311705589294434
c1ccc(cc1)CCN(Cc2cccs2)C(=O)Cn3c4ccccc4nn3,8.311705589294434
c1ccc2c(c1)[nH]c(n2)CCC(=O)Nc3ccc4cc[nH]c4c3,8.311705589294434
CCOC(=O)Cc1[nH]nc(n1)COc2ncn(n2)c3ccccc3,8.311705589294434
CN(C)CC[NH2+]Cc1cccc(c1)OCc2ccccc2Cl,8.311705589294434
Cc1cccc(c1C)NC2=C(C(=O)N(C2=O)c3ccccc3Cl)Cl,8.311705589294434
Cc1ccccc1Cn2ccc(n2)NC(=O)c3cccc(c3)Br,8.311705589294434
CC(=O)NCc1ccc(cc1)C(=O)OCc2cccc3c2cc[nH]3,8.311705589294434
COc1ccccc1/C=C/[C@@]2(CC(=O)N2c3ccccc3)C(=O)NC4CCCC4,8.311705589294434
c1ccc2c(c1)cc([nH]2)C(=O)NCCC(=O)Nc3ccccn3,8.311705589294434
c1coc2c1[C@H](CCC2)NC(=O)NCCC3=CCCC3,8.311705589294434
Cc1ccc(cc1)C2(CCOCC2)CNC(=O)c3ccc(s3)C,8.311705589294434
CCn1cc(c(=O)c2c1cccc2)C(=O)Nc3c(cccc3C)C,8.311705589294434
Cc1nc([nH]n1)SCc2ccc(cc2)NC(=O)/C=C/c3ccccc3,8.311705589294434
c1cc(ccc1CSc2nc3c(c(n2)O)nc[nH]3)F,8.29885196685791
c1ccc(c(c1)N)SCC(=O)N2c3ccccc3S[C@H]4[C@H]2C=CC=C4,8.29537582397461
Cc1cccc(c1OC)C(=O)N2CCC(CC2)c3c(cnc(n3)N(C)C)c4cccc(c4)F,8.29537582397461
c1ccc(cc1)Cn2cc3c(n2)[C@@H](OCC3)CNC(=O)Cc4ccc(cc4)C(F)(F)F,8.29537582397461
COc1cc(ccc1O)[C@@H]2C(=C(C(=O)N2Cc3cccnc3)O)C(=O)c4ccc(cc4)F,8.29537582397461
CCN1C(=O)/C(=C/c2cn(c3c2cccc3)CC(=O)N4CCCC[C@@H]4C)/N(C1=S)C,8.29537582397461
c1ccc(cc1)c2c[nH+]c3n2CCN(CC3)C(=O)c4cc(ccc4O)Cl,8.29537582397461
Cc1cc(n(n1)CC(=O)NCc2nnc(n2Cc3ccccc3)SC[C@H]4CCCO4)C,8.29537582397461
Cc1ccc(cc1)[C@H]2C[C@H](n3c(c(c(n3)C(=O)NCc4cccnc4)Cl)N2)C(F)(F)F,8.29537582397461
CCN1[C@@H]([C@@H](CC1=O)CNc2cc[nH+]c3c2cnn3C)c4cccnc4,8.29537582397461
CC\1=NN(C(=O)/C1=C\[NH2+]C[C@H](c2ccccc2)O)c3ccc(cc3)[N+](=O)[O-],8.294492721557617
CC(=O)N[C@@H](CCCC[NH3+])C(=O)Nc1ccc2ccc(=O)oc2c1,8.29104232788086
Cc1cc(ccc1/C=C\2/C(=O)N(/C(=[NH+]/c3ccc(cc3)OC)/S2)CCOC)OC,8.27556324005127
CCc1cc(on1)CNC(=O)c2cccc3c2C(=O)N(C3)C[C@H]4CCCO4,8.27186107635498
c1cc(ccc1Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)S(=O)(=O)N,8.267388343811035
C[N@@H+](CCC(=O)Nc1ccc(cc1OC)OC)Cc2ccccc2,8.255508422851562
CC(C)(C)NC(=O)C[N@@H+]1CCC[C@H](C1)c2ccc(cc2)C(=O)[O-],8.25466251373291
CCC(CC)C(=O)N1[C@H](CC(=N1)c2cccs2)c3ccccc3,8.235595703125
c1ccc(cc1)[C@@H](CNC(=O)CCc2nc3ccccc3c(n2)O)CN4Cc5ccccc5C4=O,8.215300559997559
Cc1cc(cc(c1)NC(=O)c2c3ccccn3c(c2N)C(=O)c4cccc(c4)[N+](=O)[O-])C,8.215300559997559
c1cc(cc(c1)NC(=O)C2=CSCCO2)C(=O)NCCc3c[nH]c4c3cc(cc4)Cl,8.215300559997559
CCOc1cc(cc(c1OCC)I)/C=C\2/C(=O)OC(=N2)c3ccc(cc3)OC,8.215300559997559
Cc1ccc(cc1C)[C@]2(C(=O)N(C(=O)N2)CC(=O)c3ccc(c(c3)F)F)c4ccccc4,8.215300559997559
CC(C)(C(=O)N1C[C@@H]([C@@]2(C1)CCCC(=O)N2)c3cccc(c3)F)NC(=O)Cc4ccc(cc4)F,8.215300559997559
CCOc1cc(ccc1O)/C=C\2/C(=C(N(C2=O)c3cccc(c3)Cl)C)C(=O)OC,8.215300559997559
Cn1cccc1c2cc([nH]n2)C(=O)N3CCc4c5ccccc5[nH]c4[C@@H]3c6ccccc6F,8.215300559997559
Cc1ccc(s1)C[NH2+][C@H]2CC(Cc3c2cnc(n3)N4CCOCC4)(C)C,8.215300559997559
C[C@@H](CCc1cc(cc(c1O)CC=C(C)C)c2c(c(=O)c3c(cc(cc3o2)O)[O-])OC)CO,8.215300559997559
CC\1=NN(C(=O)/C1=C\c2cc(c(c(c2)Cl)O)OC)c3cccc(c3)Cl,8.200174331665039
Cc1ccc2nc3c(cc(n3Cc4ccccc4)C(=O)NCCCn5ccnc5)c(=O)n2c1,8.189091682434082
Cc1cccc(c1C)O[C@@H](C)C(=O)NCCOc2ccccc2,8.171365737915039
C[C@@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C[C@H]([C@@H]2O)O)OCC(=O)[O-],8.15915584564209
Cc1c(c2ccccc2[nH]1)CC(=O)N3Cc4c([nH]cn4)C[C@@H]3C(=O)[O-],8.15915584564209
c1ccc(cc1)[C@@H]2CC(=C(C(=O)C2)Cl)Nc3ccccc3C(=O)[O-],8.152332305908203
c1ccc2c(c1)c(c[nH]2)/C=N/N3CC(=O)N4Cc5c(c6ccccc6[nH]5)C[C@@H]4C3=O,8.1493501663208
Cc1cc(=O)[nH]c(n1)SCC(=O)Nc2cccc3c2cccc3,8.149210929870605
CCOc1cccc(c1O)/C=N/NC(=S)NC2CCCCC2,8.149210929870605
COc1ccc(cc1)NC(=O)CCCSc2ccc(cc2)Cl,8.149210929870605
C=CCNC(=O)C(=O)Nc1ccccc1C(=O)NCCc2c[nH]c3c2cccc3,8.149210929870605
c1cc(cc2c1cc[nH]2)NC(=O)C(=O)N3CCCC3,8.149210929870605
CCC(=O)N1CCNC(=O)[C@@H]1CC(=O)N2CCN(CC2)c3ccccc3,8.149210929870605
CCc1cc(cs1)C(=O)N(Cc2cccnc2)C[C@H]3CCC(=O)N3,8.149210929870605
Cc1ccc(cc1C)NC(=S)Nc2cccc(c2F)Cl,8.149210929870605
c1cc2cn[nH]c2c(c1)CNc3ccc4c(c3)CCC4,8.149210929870605
Cc1cc(c(n1c2ccccc2OC)C)C[NH2+]CC(C)C,8.149210929870605
Cn1cc(cn1)CCC(=O)NCc2ccc(cc2F)C(F)(F)F,8.149210929870605
c1ccc2c(c1)CCC[C@H]2NC(=O)c3csc4c3CCCC4,8.149210929870605
CC(=O)NCc1cnn(c1)c2ccccc2C(=O)NCCC(=O)N,8.149210929870605
c1cc2c(cc1F)c(c[nH]2)CCNC(=O)NC3CCCCC3,8.149210929870605
c1ccc(cc1)n2cnnc2CNC(=O)NCC3CCC3,8.149210929870605
COc1ccccc1NC(=S)N/N=C/c2cccc(c2)OCc3ccccc3,8.149210929870605
c1ccc2c(c1)[nH]c(n2)NC(=O)Cc3cccc(c3)C(F)(F)F,8.149210929870605
C[C@H](c1[nH]c2ccccc2n1)Oc3ccc(cc3)Cl,8.149210929870605
CCOC(=O)[C@H](Cc1ccccc1)C(=O)Nc2ccc(c(c2)Cl)Cl,8.149210929870605
COc1ccc(c(c1)c2cc3ccccc3[nH]2)OC,8.149210929870605
c1ccc(cc1)CNC(=O)c2cc3c([nH]c2=O)CCC3,8.149210929870605
CCc1ccc(cc1)NCc2cccc3c2cc[nH]3,8.149210929870605
Cc1c2c(cc(n1)C(=O)NCCc3ccccc3)c4ccccc4[nH]2,8.149210929870605
Cc1ccc(cc1)C(=O)[C@@H](NC(=O)c2ccccc2)SCc3ccccc3,8.149210929870605
CC[C@@H](C)c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)C(=O)N,8.149210929870605
c1ccc(cc1)NC(=[NH2+])NC2=[NH+][C@@H](C(=O)N2)CC(=O)Nc3ccc(c(c3)Cl)Cl,8.10572338104248
CCn\1c2ccc(cc2s/c1=N\C(=O)c3ccccc3NS(=O)(=O)c4ccc(cc4)C)C,8.105615615844727
COc1ccc(cc1)NC(=O)N2Cc3c([nH]cn3)C[C@@H]2c4nc(no4)c5cccc(c5)[N+](=O)[O-],8.101876258850098
Cc1ccc(cc1)CN2C(=O)/C(=C\c3cn(c4c3cccc4)CC(=O)Nc5cccc(c5)C)/NC2=O,8.101876258850098
Cc1c(cn(n1)C)CNC(=O)c2c(cn(n2)C34CC5CC(C3)CC(C5)C4)[N+](=O)[O-],8.101876258850098
c1ccc(cc1)c2c(nc[nH]2)C(=O)N[C@H]3CC[C@H]3[NH2+]C4CCOCC4,8.087539672851562
CCCCn1c(c(c(n1)C)NC(=O)c2ccccc2NC(=O)Cc3ccc4c(c3)oc(=O)o4)C,8.052698135375977
CC(C)n1c2c(cn1)c(c3c(n2)c4ccc(cc4o3)O)c5ccc(c(c5)OC)OCC(=O)[O-],8.005311965942383
Cc1ccccc1NC(=O)NCC[C@@H](c2ccccc2)O,7.987961769104004
CCN(Cc1nc(on1)C)C(=O)c2c(c3cc(ccc3[nH]2)C)C,7.965671539306641
c1cc(ccc1NC(=O)N2Cc3c([nH]cn3)C[C@@H]2c4nc(no4)c5ccc6c(c5)OCO6)Cl,7.9509711265563965
Cc1ccc(cc1)CNC(=O)C(=O)NCCc2ccccn2,7.927522659301758
CCOc1ccc(cc1COc2ccccc2C)C(=O)NCc3ccccc3,7.927522659301758
C[C@@H](CCc1ccccc1)NC(=O)/C=C/c2cccc(c2)C(F)(F)F,7.927522659301758
CCCn1c2ccccc2nc1/C=C/c3ccccc3OC,7.927522659301758
CCCCNC(=O)c1ccccc1NC(=O)COc2cccc(c2)C(F)(F)F,7.927522659301758
COc1ccccc1OCCNC(=O)/C=C\c2ccccc2Cl,7.927522659301758
C=CCNC(=O)c1ccccc1NC(=O)COc2cccc3c2CCCC3,7.927522659301758
CCC(=O)N(CCc1ccccc1)[C@H](C)C(=O)NC2CCCCC2,7.927522659301758
CC(C)CNC(=O)CNC(=O)NCC1(CCCC1)C,7.927522659301758
CC[C@H](C)NC(=O)c1ccccc1NC(=O)COc2cccc(c2C)C,7.927522659301758
c1ccc(cc1)COC(=O)c2cc3ccccc3[nH]2,7.927522659301758
c1ccc(cc1)C[NH2+]Cc2ccccc2N,7.927522659301758
c1ccc(cc1)CCC(=O)Nc2cccc(c2)c3ccccc3,7.927522659301758
CCCCNC(=O)c1ccccc1NC(=O)Cc2cccc(c2)Cl,7.927522659301758
c1ccc2c(c1)C[C@H]2CNC(=O)c3ccccc3SCCO,7.927522659301758
Cc1ccc(c(c1)NC(=O)CSCc2ccccc2)C,7.927522659301758
Cn1c(nnc1SCC(=O)Nc2ccccc2O)c3ccc4c(c3)OCO4,7.927522659301758
C[C@H](CCc1ccccc1)NC(=O)c2ccccc2F,7.720633029937744
CCCC(=O)Nc1ccccc1c2[nH]c3ccccc3n2,7.720633029937744
Cc1cccc(c1C)OCC(=O)N[C@@H](CC(C)C)c2ccccc2,7.720633029937744
Cc1cccc(c1)O[C@@H](C)C(=O)Nc2ccc(cc2)C(=O)[O-],7.582878589630127
CCc1ccccc1NC(=O)CSCc2ccccc2Br,7.534721851348877
Cc1ccccc1CNC(=O)C(c2ccccc2)c3ccccc3,7.534721851348877
CC(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)[O-],7.480105400085449
CCCCNC(=O)CC(c1ccccc1)c2ccccc2,7.41010856628418
c1ccc(cc1)CNC(=O)[C@@H]2CC=CC[C@@H]2C(=O)[O-],7.350682735443115
